100	500
481	10	5
097	10	2
177	3	5
105	5	2
471	8	3
033	5	4
030	1	3
235	10	3
372	5	1
130	4	7
012	4	3
344	8	2
442	5	7
470	2	247	4
195	6	121	3
260	9	255	7
191	6	098	7
214	5	189	10
174	7	410	10
198	6	057	1
486	7	114	3
208	2	075	1
090	10	426	5
108	5	367	9
287	5	357	5
278	2	077	6
196	8	453	7
461	3	374	5
123	7	390	1
286	5	485	5
088	9	279	9
466	8	282	3
328	3	224	4
183	10	253	3
156	8	463	1
026	8	415	8
276	5	233	8
301	10	133	4
153	6	428	6
098	1	340	10
326	1	156	2
357	4	054	1
418	3	483	4
378	6	148	7
268	3	293	3
316	4	325	5
380	7	154	2
399	6	010	10
020	10	231	2
498	1	055	2
072	1	459	8
265	4	275	1
445	4	195	3
063	10	008	8
245	8	336	2
205	8	453	8
409	10	387	7
134	7	304	3
253	5	133	6
288	7	454	10
141	8	029	5
413	10	004	7
457	8	107	3
163	8	346	10
396	8	051	1
401	7	454	3
447	9	361	9
254	3	425	7
101	6	245	7
022	4	448	8
308	1	176	2
494	5	461	4
347	7	004	8
003	4	025	1
007	10	485	8
008	3	213	8
064	1	471	9
439	9	024	8
045	3	046	3
116	7	392	1
259	6	488	3
488	6	485	9
166	5	032	3
132	7	373	6
377	3	197	2
100	3	438	10
266	5	022	7
373	9	462	6
487	6	444	4
194	8	367	7
294	5	076	8
475	6	007	1
114	10	157	5
426	7	084	7
279	4	487	6
011	7	295	6
460	10	219	2
446	8	409	9
171	9	297	5
438	6	308	3
112	3	341	1
312	9	191	10
433	9	353	7
187	10	149	7
032	4	153	2
158	8	184	4
400	3	401	6
263	3	257	7
340	3	449	3
226	4	065	1
313	6	275	3
076	5	077	2
383	1	107	9
083	6	268	6
203	10	495	1
186	7	447	2
331	3	319	3
474	4	489	9
318	4	251	5
217	1	007	5
056	5	251	7
093	8	116	6
192	5	300	7
305	1	325	3
335	5	485	1
094	10	318	3
180	10	429	1
051	7	047	6
182	6	339	7
458	10	251	2
075	5	051	10
248	7	076	10
215	5	372	1
211	2	337	2
151	4	386	8
165	6	078	8
170	5	417	8
449	6	088	9
478	2	103	8
303	3	488	1
148	3	082	1
261	8	089	5
143	4	312	4
368	5	485	2
137	9	345	3
040	6	190	8
386	6	130	1
361	9	049	1
499	6	210	8
269	5	185	5
133	9	227	3
068	2	479	8
244	4	203	9
480	5	290	3
385	6	091	1
043	5	388	1
189	3	349	4
241	7	035	10
330	8	104	3
173	1	312	8
273	9	177	9
052	3	171	3
188	2	297	6
197	5	053	6
219	8	113	8
479	4	012	3
496	2	449	7
038	8	125	7
414	5	371	5
237	6	359	4
009	8	243	9
317	8	361	1
422	5	161	6
274	1	172	3
202	2	146	1
078	2	037	3
034	10	192	4
403	3	212	8
127	10	300	6
047	4	131	2
375	6	140	3
162	1	028	7
172	3	235	2
407	3	299	10
073	1	185	2
005	5	478	2
146	8	465	2
468	2	357	2
118	8	119	8
455	10	382	8
394	8	281	3
408	5	414	9
270	7	468	5
336	9	381	9
411	2	102	6
495	1	320	10
135	10	263	8
272	1	484	4
185	8	359	1
258	7	324	1
102	6	293	1
227	2	274	1
443	3	042	1
013	9	347	4
307	2	455	8
456	9	045	7
071	7	187	1
223	1	380	6
371	1	424	3
016	1	225	5
021	10	198	10
001	3	436	6
014	3	040	2
329	3	362	4
031	1	235	3
350	10	423	7
099	9	053	9
483	10	265	8
006	6	115	5
035	9	489	6
290	1	051	4
406	10	183	9
349	3	234	8
324	8	016	3
381	8	046	3
315	1	433	4
267	2	089	9
283	6	386	5
354	5	050	8
136	8	177	6
355	2	323	2
338	1	009	7
125	9	187	10
176	7	225	9
423	8	403	6
485	3	051	3
358	9	304	10
464	8	035	4
271	6	418	6
493	4	352	4
168	5	289	5
462	7	260	10
206	6	098	3
115	3	173	1
441	1	132	4
395	10	453	8
067	1	213	1
421	9	205	4
432	6	377	10
415	2	339	7
238	6	346	8
065	8	090	9
392	1	087	5
424	2	185	9
117	3	335	10
323	5	185	7
398	2	109	5
467	6	088	2
417	2	416	5
291	8	174	1
190	6	120	10
037	9	418	5
060	7	188	9
360	4	349	10
029	8	247	2
341	8	432	1
429	10	385	4
113	4	235	3
042	5	244	5
157	3	325	6
161	3	121	5
387	10	224	7
081	1	204	5
364	2	354	8
225	3	080	7
111	2	464	5
221	4	424	7
370	5	007	2
169	5	009	7
027	6	304	6
410	4	136	7
213	2	429	7
104	5	071	9
091	9	088	1
107	2	492	9
085	4	281	8
084	7	448	10
229	3	038	8
095	6	064	6
018	9	131	4
404	9	411	1
243	4	206	2
298	6	136	8
450	7	010	5
405	4	217	10
491	4	061	2
376	5	017	9
448	2	202	8
255	8	266	4
096	6	118	6
150	4	201	9
388	7	444	1
296	10	270	8
252	3	113	10
351	1	327	2
469	10	482	5
017	4	096	10
126	4	280	5
306	9	072	8
120	2	318	7
024	10	374	1
139	3	043	8
053	7	038	2
154	1	176	8
207	4	304	7
242	4	446	6
110	4	104	5
440	3	195	4
497	9	499	2
002	8	277	3
490	8	486	2
023	3	247	8
201	2	289	1
057	3	137	3
236	5	211	3
216	1	408	2
044	2	416	4
019	4	242	2
434	3	186	7
247	7	383	2
332	1	429	4
435	7	086	3
427	6	405	9
389	1	110	5
145	9	218	4
004	4	265	3
309	3	414	10
444	7	255	9
055	2	498	6
302	5	235	6
431	9	359	7
059	6	458	2
149	2	342	8
353	6	079	2
138	7	248	9
314	3	276	2
304	2	147	7
046	3	268	2
356	2	187	3
015	5	178	5
382	9	243	3
397	5	345	5
342	8	246	8
437	1	223	3
228	4	230	10
050	4	085	1
334	4	414	8
425	3	097	9
412	2	006	4
054	10	317	9
339	2	003	2
297	1	444	9
036	7	074	6
477	10	068	2
500	1	206	9
277	8	296	2
369	4	170	4
131	6	338	4
178	1	453	7
420	9	045	6
452	8	134	1
234	1	382	10
436	1	463	9
299	9	436	9
472	7	031	7
345	3	394	4
300	9	269	10
292	2	104	7
119	6	355	2
039	5	215	5
327	3	060	8
280	8	443	1
348	9	409	10
275	8	271	7
224	6	145	3
293	9	096	2
080	3	105	8
175	1	462	7
321	4	309	1
058	5	337	1
230	2	027	8
284	4	357	5
048	2	378	4
256	1	155	6
222	3	148	8
492	6	389	9
204	7	028	1
049	5	053	8
077	8	418	1
193	4	105	10
061	1	441	2
459	1	347	9
184	5	347	3
333	8	203	9
069	2	138	1
365	3	480	3
320	10	484	1
289	8	308	6
264	5	250	6
147	7	460	3
181	8	156	7
390	6	437	1
122	9	377	6
070	7	298	8
121	2	276	8
282	1	083	2
419	2	379	7
246	10	163	8
367	4	130	4
124	9	370	3
086	7	297	9
155	2	227	10
311	6	297	1
010	7	498	6
295	9	317	9
160	9	301	6
082	1	385	2
489	7	427	2
200	9	177	2
363	10	258	7
209	4	060	8
087	1	359	1
322	7	434	8
366	6	490	5
476	7	268	6
393	8	263	8
109	2	171	8
463	10	411	7
430	5	185	7
310	10	213	6
428	1	141	6
231	4	154	7
066	2	274	9
454	5	142	9
140	8	038	3
482	10	372	7
359	5	433	1
379	5	235	4
220	10	230	9
164	7	210	5
041	5	380	7
079	5	096	5
062	5	181	8
212	5	047	7
089	2	146	3
152	6	246	7
319	5	440	3
384	9	112	3
144	3	190	5
285	9	451	7
337	4	057	9
199	6	430	3
391	2	317	7
074	7	005	10
106	7	355	3
374	8	216	3
257	2	103	5
249	9	312	4
352	3	314	6
281	6	329	5
262	7	373	10
167	4	225	10
179	4	163	8
218	4	029	7
210	9	340	6
484	5	388	3
142	9	376	4
251	9	187	4
128	5	396	8
092	9	225	3
028	7	155	10
402	4	308	6
473	7	211	2
025	10	302	6
240	5	333	1
362	7	413	1
103	5	378	3
451	3	354	5
239	8	028	4
346	7	283	7
325	5	227	2
343	2	223	7
129	3	122	2
250	7	114	2
465	8	326	4
233	7	204	2
416	1	443	7
453	7	032	5
159	8	446	3
232	9	115	1
481	3	103	10
097	4	071	10
177	2	460	7
105	4	002	7
471	6	126	1
033	10	411	5
030	3	111	5
235	7	060	6
372	3	236	4
130	1	453	7
012	7	322	3
344	3	268	6
442	10	405	3
470	7	1
195	5	3
260	6	2
191	2	3
214	10	6
174	10	3
198	7	1
486	10	4
208	1	3
090	10	2
108	9	5
287	4	4
278	4	6
196	4	5
461	3	4
123	2	7
286	7	9
088	1	8
466	4	10
328	9	2
183	7	6
156	10	3
026	7	6
276	10	4
301	5	5
153	9	9
098	9	3
326	8	4
357	5	6
418	8	1
378	3	3
268	2	4
316	2	10
380	6	2
399	6	7
020	1	8
498	3	9
072	6	3
265	9	2
445	3	9
063	3	10
245	1	8
205	8	3
409	4	6
134	9	3
253	2	3
288	7	10
141	9	7
413	1	8
457	1	4
163	5	5
396	5	5
401	3	3
447	1	8
254	6	7
101	3	5
022	8	5
308	1	5
494	8	1
347	9	6
003	1	2
007	7	6
008	10	1
064	7	7
439	8	3
045	3	9
116	9	2
259	8	2
488	9	7
166	7	1
132	6	7
377	4	4
100	1	3
266	10	6
373	7	2
487	6	7
194	6	3
294	8	7
475	10	10
114	6	2
426	8	3
279	7	8
011	2	8
460	9	4
446	10	7
171	1	8
438	2	8
112	5	3
312	9	6
433	6	3
187	5	9
032	6	8
158	9	2
400	8	8
263	3	8
340	10	5
226	4	6
313	8	3
076	5	5
383	9	9
083	5	5
203	2	3
186	8	9
331	7	2
474	5	9
318	5	2
217	9	6
056	3	4
093	6	10
192	7	6
305	8	9
335	4	5
094	4	9
180	8	8
051	6	7
182	5	3
458	4	2
075	9	1
248	2	1
215	1	4
211	3	7
151	2	1
165	7	9
170	4	9
449	6	9
478	5	7
303	4	10
148	6	3
261	3	10
143	7	5
368	6	10
137	6	7
040	3	5
386	5	10
361	4	3
499	5	1
269	8	4
133	10	2
068	7	6
244	9	3
480	10	6
385	7	4
043	10	8
189	10	10
241	3	8
330	4	3
173	2	7
273	7	4
052	4	3
188	6	3
197	8	5
219	1	10
479	4	5
496	4	2
038	4	8
414	10	1
237	1	3
009	6	3
317	8	5
422	8	2
274	6	5
202	6	7
078	8	4
034	5	4
403	2	6
127	10	10
047	9	9
375	1	3
162	5	4
172	5	5
407	9	4
073	2	8
005	9	10
146	8	8
468	6	1
118	2	4
455	8	7
394	4	8
408	10	2
270	6	6
336	2	8
411	3	2
495	6	8
135	4	3
272	10	3
185	5	8
258	6	3
102	9	6
227	1	4
443	3	1
013	8	7
307	4	2
456	1	6
071	3	10
223	10	1
371	2	10
016	7	8
021	9	3
001	7	2
014	2	2
329	4	7
031	10	10
350	7	10
099	3	8
483	6	9
006	4	8
035	7	6
290	3	8
406	7	8
349	5	2
324	10	10
381	3	3
315	6	5
267	8	10
283	9	3
354	9	5
136	6	6
355	8	9
338	1	3
125	3	4
176	3	4
423	6	5
485	8	8
358	9	4
464	3	1
271	2	8
493	5	6
168	8	1
462	2	5
206	9	2
115	7	7
441	3	3
395	10	4
067	4	7
421	1	1
432	8	10
415	9	6
238	4	4
065	4	1
392	9	2
424	4	9
117	4	1
323	6	4
398	5	6
467	10	10
417	1	2
291	9	5
190	1	5
037	2	5
060	7	9
360	6	9
029	3	2
341	1	8
429	5	4
113	5	3
042	6	3
157	9	8
161	5	4
387	9	2
081	8	6
364	9	4
225	8	9
111	2	6
221	4	5
370	4	8
169	1	9
027	10	5
410	1	7
213	7	10
104	2	2
091	8	6
107	5	7
085	7	3
084	5	10
229	2	4
095	9	4
018	1	1
404	8	6
243	6	9
298	8	8
450	3	2
405	10	5
491	10	5
376	8	8
448	3	5
255	3	7
096	7	8
150	10	7
388	8	10
296	8	6
252	6	8
351	7	8
469	3	10
017	3	1
126	7	6
306	1	10
120	3	9
024	6	3
139	9	7
053	9	5
154	6	4
207	6	5
242	6	3
110	9	2
440	10	5
497	10	1
002	4	3
490	7	9
023	5	3
201	7	8
057	3	1
236	5	4
216	5	1
044	10	5
019	1	1
434	7	9
247	4	1
332	3	3
435	8	1
427	4	6
389	5	5
145	7	2
004	7	5
309	6	4
444	9	2
055	5	10
302	3	7
431	10	6
059	7	5
149	3	10
353	10	5
138	6	10
314	2	5
304	8	3
046	6	3
356	9	9
015	3	6
382	1	3
397	2	6
342	9	9
437	4	9
228	10	6
050	1	6
334	6	1
425	9	3
412	7	3
054	10	7
339	7	10
297	2	3
036	4	6
477	10	5
500	9	9
277	4	3
369	2	9
131	5	6
178	1	10
420	2	10
452	10	2
234	2	8
436	5	8
299	5	8
472	10	5
345	2	3
300	1	4
292	1	3
119	5	5
039	8	6
327	10	1
280	3	2
348	5	1
275	9	7
224	5	10
293	2	10
080	10	7
175	5	5
321	3	3
058	8	2
230	7	8
284	6	7
048	6	2
256	4	3
222	9	7
492	3	3
204	10	9
049	8	10
077	6	6
193	2	4
061	4	9
459	5	9
184	3	4
333	2	5
069	3	4
365	10	5
320	5	4
289	4	1
264	5	4
147	10	1
181	5	5
390	4	1
122	2	3
070	6	10
121	2	10
282	4	9
419	2	3
246	3	4
367	1	8
124	9	8
086	1	1
155	8	8
311	7	4
010	4	1
295	5	6
160	10	4
082	3	6
489	8	10
200	6	5
363	7	8
209	6	1
087	1	2
322	9	2
366	1	8
476	1	6
393	1	3
109	9	6
463	4	4
430	5	8
310	6	1
428	3	1
231	4	10
066	8	10
454	3	6
140	6	8
482	5	5
359	8	9
379	2	6
220	4	1
164	2	2
041	3	5
079	3	9
062	1	4
212	1	8
089	1	9
152	1	6
319	8	3
384	10	5
144	3	9
285	5	8
337	7	3
199	1	5
391	4	10
074	1	10
106	10	9
374	2	2
257	10	8
249	9	1
352	7	3
281	4	6
262	8	7
167	8	10
179	6	10
218	4	4
210	1	8
484	7	3
142	2	7
251	5	9
128	9	6
092	10	7
028	6	8
402	2	3
473	9	4
025	6	1
240	9	6
362	9	5
103	9	5
451	6	1
239	4	7
346	1	4
325	3	5
343	1	7
129	3	4
250	7	8
465	8	6
233	6	5
416	6	6
453	9	7
159	10	8
232	10	6
481	4	6
097	10	9
177	5	8
105	6	2
471	9	8
033	3	9
030	9	10
235	2	10
372	10	7
130	2	8
012	10	3
344	7	2
442	1	6
470	7	281	9
195	10	495	2
260	10	403	1
191	10	445	6
214	9	199	10
174	2	490	6
198	7	140	5
486	10	129	5
208	3	040	4
090	3	231	2
108	5	037	10
287	8	351	4
278	3	232	6
196	2	155	5
461	10	436	8
123	4	051	4
286	10	058	10
088	1	151	1
466	2	452	5
328	10	128	7
183	2	311	8
156	3	150	8
026	4	272	7
276	9	118	8
301	4	322	2
153	10	474	6
098	1	022	5
326	10	011	3
357	3	465	3
418	3	334	8
378	8	298	3
268	7	147	2
316	9	330	7
380	9	037	9
399	2	218	9
020	2	155	7
498	8	355	3
072	1	124	9
265	7	398	5
445	2	286	7
063	10	283	4
245	9	350	7
205	6	182	6
409	9	229	6
134	7	296	9
253	6	292	4
288	3	430	3
141	10	340	6
413	3	470	9
457	7	099	10
163	7	463	5
396	1	176	10
401	5	078	4
447	9	259	5
254	2	491	4
101	3	417	2
022	7	086	8
308	3	245	6
494	8	360	3
347	7	158	4
003	4	001	9
007	10	406	6
008	10	178	2
064	4	103	6
439	3	440	5
045	5	240	7
116	1	500	2
259	1	091	3
488	4	428	6
166	1	010	10
132	10	136	5
377	1	105	6
100	3	313	7
266	1	067	5
373	6	286	1
487	5	237	8
194	10	291	7
294	10	371	9
475	7	157	10
114	6	215	7
426	6	410	1
279	7	069	9
011	8	201	5
460	2	342	2
446	10	453	2
171	4	471	1
438	4	040	5
112	3	488	2
312	10	020	6
433	6	291	5
187	1	272	2
032	4	493	4
158	4	263	6
400	1	070	8
263	7	343	4
340	3	272	2
226	6	397	5
313	2	418	8
076	10	209	8
383	2	148	7
083	5	130	1
203	4	111	1
186	2	444	3
331	1	144	8
474	1	372	8
318	2	493	5
217	4	299	2
056	8	302	3
093	6	109	1
192	3	067	9
305	6	220	4
335	8	308	7
094	6	306	2
180	10	259	9
051	4	497	1
182	5	048	8
458	6	186	1
075	4	334	5
248	3	441	2
215	5	449	8
211	6	233	5
151	3	166	5
165	6	421	5
170	9	214	6
449	7	367	6
478	10	231	5
303	4	322	6
148	6	209	7
261	3	125	2
143	7	182	10
368	4	141	10
137	8	499	2
040	3	067	9
386	3	182	7
361	4	453	4
499	9	185	4
269	8	130	3
133	4	111	8
068	2	397	8
244	4	279	10
480	3	440	2
385	4	287	10
043	2	059	7
189	8	190	7
241	2	111	1
330	7	148	7
173	5	218	6
273	4	183	4
052	6	240	8
188	7	242	9
197	6	023	1
219	2	221	2
479	4	117	4
496	10	406	3
038	4	091	3
414	3	477	10
237	7	465	2
009	9	455	2
317	7	038	7
422	6	478	9
274	8	143	8
202	8	005	8
078	3	237	8
034	4	417	10
403	2	466	2
127	5	320	7
047	7	191	1
375	7	083	10
162	9	143	7
172	8	095	7
407	9	031	2
073	1	249	6
005	3	367	8
146	5	469	7
468	9	272	6
118	5	069	8
455	4	082	6
394	1	453	2
408	2	318	10
270	2	200	2
336	4	491	1
411	2	138	10
495	3	413	9
135	1	383	5
272	10	498	6
185	1	166	9
258	7	253	6
102	2	054	5
227	2	242	3
443	10	473	4
013	9	195	9
307	7	371	6
456	10	492	7
071	8	199	4
223	9	042	2
371	2	062	7
016	8	293	10
021	1	272	2
001	9	040	9
014	2	445	3
329	10	284	9
031	10	067	10
350	5	273	4
099	1	383	9
483	6	298	1
006	7	268	10
035	2	205	3
290	10	327	8
406	3	255	10
349	7	111	2
324	6	027	9
381	2	139	7
315	10	152	10
267	3	204	10
283	5	378	3
354	1	324	1
136	5	166	4
355	7	203	6
338	10	378	4
125	1	009	8
176	2	120	2
423	7	127	10
485	6	494	3
358	5	258	1
464	9	240	3
271	10	305	1
493	5	287	6
168	1	006	6
462	6	244	3
206	10	067	8
115	10	017	2
441	3	438	10
395	5	138	9
067	9	360	2
421	2	452	1
432	5	394	1
415	8	066	1
238	10	404	7
065	5	406	5
392	5	269	8
424	4	335	6
117	3	363	1
323	4	122	2
398	4	113	8
467	10	326	5
417	4	398	9
291	5	387	1
190	7	407	10
037	5	198	3
060	10	197	5
360	3	103	3
029	7	082	6
341	3	424	7
429	5	215	8
113	7	273	10
042	1	232	2
157	3	141	4
161	1	355	6
387	6	484	7
081	4	326	8
364	7	185	1
225	7	008	6
111	10	117	1
221	6	466	10
370	4	181	10
169	1	474	2
027	3	252	9
410	2	335	7
213	7	104	8
104	8	405	6
091	1	139	9
107	9	037	5
085	6	425	1
084	3	201	2
229	10	334	8
095	5	334	2
018	5	017	1
404	8	097	4
243	3	250	2
298	1	364	10
450	10	483	1
405	5	316	3
491	9	168	3
376	1	069	6
448	9	012	3
255	4	118	3
096	2	293	1
150	8	436	1
388	2	461	6
296	8	413	10
252	9	309	8
351	7	097	7
469	6	094	10
017	6	402	8
126	4	185	2
306	4	066	4
120	7	147	2
024	10	151	9
139	7	446	3
053	5	438	10
154	3	141	3
207	1	387	10
242	1	453	6
110	5	113	7
440	10	172	5
497	7	226	1
002	2	251	8
490	5	084	8
023	6	099	8
201	2	325	7
057	5	241	2
236	9	339	1
216	8	437	7
044	6	184	7
019	5	426	1
434	10	252	3
247	10	461	1
332	4	001	5
435	4	455	9
427	1	377	10
389	3	126	2
145	5	072	8
004	8	237	7
309	4	081	9
444	8	201	4
055	1	122	2
302	3	230	3
431	1	180	7
059	8	174	2
149	1	130	6
353	4	429	2
138	9	002	3
314	1	217	10
304	3	498	5
046	3	479	5
356	3	026	9
015	1	262	3
382	3	469	8
397	3	408	8
342	2	090	9
437	4	148	4
228	6	147	5
050	2	194	10
334	6	237	5
425	9	037	7
412	5	213	10
054	4	419	5
339	8	277	1
297	3	246	2
036	9	098	5
477	6	173	1
500	8	043	4
277	9	247	1
369	8	330	10
131	10	088	4
178	7	474	3
420	7	043	2
452	8	116	7
234	9	298	10
436	4	036	8
299	8	213	6
472	7	321	3
345	5	289	2
300	4	182	4
292	7	396	9
119	6	495	2
039	8	208	6
327	2	223	4
280	5	316	8
348	1	020	7
275	4	105	9
224	8	075	10
293	3	389	10
080	8	034	2
175	5	249	3
321	1	028	6
058	7	276	10
230	10	428	2
284	8	014	5
048	4	270	3
256	5	196	4
222	2	251	6
492	4	479	2
204	1	082	1
049	4	170	1
077	10	002	7
193	6	298	2
061	9	278	4
459	10	027	4
184	4	469	4
333	8	351	6
069	7	209	10
365	9	429	1
320	8	156	6
289	4	478	4
264	4	164	5
147	6	444	1
181	8	404	3
390	3	269	8
122	4	020	6
070	4	036	1
121	3	234	5
282	10	270	10
419	4	388	7
246	3	193	3
367	3	076	8
124	9	289	2
086	8	315	2
155	8	290	2
311	1	233	4
010	2	235	7
295	4	224	3
160	1	235	3
082	9	412	6
489	10	081	3
200	2	060	9
363	2	387	9
209	7	307	9
087	6	247	8
322	8	259	4
366	5	141	9
476	3	406	1
393	2	069	5
109	2	327	2
463	9	241	10
430	3	039	3
310	7	338	7
428	3	232	3
231	5	061	7
066	3	111	10
454	10	183	3
140	3	274	9
482	5	495	7
359	1	249	10
379	1	059	3
220	10	374	7
164	8	032	6
041	2	088	3
079	1	248	4
062	8	453	3
212	7	146	3
089	1	051	4
152	3	207	7
319	7	251	3
384	3	255	8
144	4	226	9
285	3	302	5
337	2	283	4
199	10	276	7
391	9	430	8
074	8	214	3
106	3	425	6
374	5	488	8
257	10	083	7
249	8	250	10
352	5	198	2
281	10	108	6
262	7	006	9
167	10	029	1
179	6	308	4
218	6	309	9
210	6	280	9
484	2	083	6
142	1	124	3
251	10	360	6
128	9	472	5
092	3	444	2
028	1	455	5
402	9	269	10
473	6	255	7
025	6	312	5
240	2	395	3
362	5	090	8
103	5	081	4
451	9	365	5
239	3	500	6
346	10	164	7
325	8	142	3
343	10	273	4
129	7	070	1
250	5	252	1
465	7	259	8
233	1	407	6
416	6	455	5
453	6	054	6
159	2	272	9
232	4	264	6
481	8	338	3
097	8	296	10
177	1	348	3
105	5	316	8
471	5	279	3
033	9	280	6
030	9	055	10
235	1	194	1
372	5	228	7
130	5	496	9
012	7	453	4
344	3	486	3
442	5	311	8
470	2	7
195	4	6
260	2	2
191	5	9
214	6	7
174	9	5
198	8	8
486	2	2
208	6	2
090	1	4
108	2	4
287	5	4
278	10	5
196	2	9
461	9	1
123	7	4
286	1	7
088	8	1
466	9	6
328	9	1
183	6	4
156	3	4
026	1	6
276	10	2
301	4	2
153	1	4
098	6	5
326	2	10
357	7	7
418	7	1
378	1	2
268	9	10
316	3	4
380	2	9
399	3	3
020	4	3
498	1	5
072	7	2
265	10	8
445	8	2
063	3	6
245	5	4
205	4	10
409	1	8
134	10	7
253	6	4
288	1	5
141	7	6
413	1	3
457	1	8
163	2	7
396	4	6
401	4	10
447	7	4
254	3	10
101	3	4
022	10	8
308	6	6
494	1	9
347	8	2
003	5	7
007	4	5
008	1	3
064	6	2
439	8	4
045	2	4
116	4	7
259	8	8
488	5	2
166	7	10
132	4	2
377	2	6
100	8	5
266	3	2
373	8	8
487	5	3
194	1	7
294	8	2
475	5	7
114	8	7
426	9	2
279	6	2
011	9	5
460	6	4
446	1	8
171	4	9
438	4	5
112	9	10
312	9	2
433	2	5
187	1	6
032	10	5
158	9	4
400	1	8
263	4	3
340	6	4
226	6	2
313	10	1
076	8	10
383	5	6
083	6	10
203	10	6
186	8	3
331	9	6
474	2	2
318	9	8
217	3	6
056	4	3
093	10	4
192	3	10
305	2	10
335	6	1
094	8	7
180	4	8
051	6	10
182	9	7
458	7	6
075	1	9
248	2	6
215	1	7
211	10	10
151	8	5
165	10	4
170	1	8
449	7	10
478	10	9
303	2	7
148	10	9
261	10	2
143	7	1
368	10	6
137	5	5
040	3	3
386	10	3
361	3	4
499	3	6
269	3	2
133	7	7
068	3	9
244	9	7
480	7	7
385	6	5
043	1	3
189	7	3
241	4	7
330	2	10
173	6	5
273	6	8
052	6	5
188	8	5
197	7	7
219	4	9
479	9	1
496	10	7
038	10	7
414	6	1
237	5	2
009	2	1
317	6	9
422	7	4
274	4	4
202	10	10
078	8	8
034	8	7
403	5	5
127	9	10
047	3	4
375	4	3
162	4	1
172	8	9
407	8	9
073	2	3
005	8	4
146	4	9
468	7	6
118	10	2
455	10	10
394	10	1
408	3	7
270	8	6
336	5	2
411	4	4
495	7	3
135	1	6
272	5	2
185	3	8
258	6	4
102	8	4
227	4	10
443	5	4
013	10	10
307	2	8
456	1	10
071	1	1
223	9	6
371	2	5
016	4	3
021	4	5
001	5	2
014	2	10
329	8	2
031	1	3
350	6	7
099	5	7
483	2	1
006	4	9
035	6	9
290	1	6
406	2	4
349	8	9
324	3	2
381	2	8
315	6	2
267	4	5
283	6	3
354	2	6
136	8	2
355	2	1
338	9	6
125	8	5
176	3	8
423	3	7
485	1	8
358	2	7
464	10	7
271	5	1
493	5	6
168	3	3
462	2	7
206	4	6
115	10	7
441	1	2
395	5	1
067	4	10
421	4	6
432	9	3
415	8	9
238	8	5
065	3	2
392	7	1
424	2	9
117	4	4
323	1	10
398	2	5
467	8	10
417	5	2
291	1	5
190	10	10
037	6	9
060	2	6
360	10	8
029	10	6
341	8	8
429	10	6
113	4	3
042	1	4
157	1	3
161	3	7
387	2	1
081	1	1
364	5	7
225	8	8
111	8	3
221	9	3
370	8	10
169	3	1
027	7	9
410	8	9
213	10	9
104	5	2
091	7	5
107	9	3
085	5	8
084	7	9
229	7	3
095	8	6
018	10	10
404	1	1
243	9	7
298	3	3
450	1	5
405	2	2
491	6	3
376	7	8
448	7	7
255	2	3
096	8	8
150	10	9
388	3	8
296	6	8
252	9	7
351	10	7
469	4	6
017	1	1
126	5	9
306	3	10
120	1	7
024	8	2
139	5	8
053	7	7
154	1	1
207	6	1
242	10	6
110	3	2
440	4	8
497	2	1
002	2	7
490	5	7
023	6	7
201	4	8
057	3	9
236	2	2
216	6	7
044	8	9
019	2	7
434	1	7
247	3	8
332	6	2
435	2	10
427	3	9
389	6	9
145	9	8
004	6	5
309	1	3
444	3	2
055	3	7
302	5	10
431	4	6
059	1	10
149	3	7
353	2	7
138	5	10
314	8	8
304	5	3
046	3	6
356	9	7
015	1	8
382	8	4
397	4	7
342	6	6
437	7	8
228	2	3
050	4	1
334	5	6
425	10	8
412	3	4
054	6	4
339	3	4
297	3	7
036	6	1
477	3	3
500	9	4
277	3	1
369	2	4
131	2	6
178	3	9
420	1	10
452	8	6
234	2	1
436	6	1
299	3	6
472	3	9
345	9	6
300	9	10
292	10	10
119	10	10
039	5	7
327	4	5
280	4	7
348	1	9
275	10	7
224	3	9
293	5	6
080	3	6
175	1	10
321	10	5
058	1	3
230	9	2
284	3	8
048	1	2
256	1	6
222	8	5
492	1	2
204	9	6
049	9	9
077	6	6
193	4	5
061	6	2
459	7	7
184	4	5
333	2	10
069	1	2
365	6	2
320	1	2
289	1	5
264	7	10
147	5	9
181	1	10
390	7	5
122	10	8
070	5	9
121	1	5
282	4	9
419	7	6
246	9	7
367	4	2
124	9	1
086	9	2
155	5	3
311	3	5
010	8	5
295	1	6
160	10	2
082	10	4
489	5	10
200	4	1
363	7	10
209	3	3
087	10	1
322	7	3
366	6	1
476	7	7
393	1	3
109	9	7
463	2	8
430	6	10
310	9	2
428	5	7
231	7	7
066	6	9
454	8	9
140	4	9
482	3	2
359	1	2
379	9	5
220	1	8
164	3	1
041	4	2
079	1	2
062	4	8
212	3	3
089	1	3
152	9	10
319	7	5
384	9	5
144	1	9
285	4	7
337	2	8
199	3	9
391	6	4
074	3	7
106	9	8
374	3	2
257	10	3
249	8	6
352	6	10
281	5	10
262	4	1
167	2	7
179	5	9
218	10	9
210	1	9
484	1	3
142	10	4
251	7	2
128	1	3
092	1	10
028	7	1
402	2	3
473	4	8
025	4	2
240	8	2
362	8	9
103	7	8
451	8	5
239	7	4
346	7	7
325	4	1
343	1	5
129	3	8
250	5	9
465	9	3
233	5	10
416	7	1
453	8	4
159	10	2
